tmp,ewg_id,PFA,Location detected,Maximum Level (ppt)Years tested,Years tested,Maximum Level (ppt)*
,613,PFHxS,GroundwaterOn-base,"3,4202018",NA,NA
,613,PFBS,GroundwaterOn-base,1782018,NA,NA
,613,PFHpA,GroundwaterOn-base,"1,6502018",NA,NA
,613,PFNA,GroundwaterOn-base,2402018,NA,NA
,613,PFDA,GroundwaterOn-base,292018,NA,NA
,614,PFOS,GroundwaterOn-base,"10,1002022",NA,NA
,614,PFHxA,GroundwaterOn-base,"1,0002022",NA,NA
,614,PFOA,GroundwaterOn-base,"2,2902022",NA,NA
,614,PFHxS,GroundwaterOn-base,"3,5802022",NA,NA
,614,PFBS,GroundwaterOn-base,1762022,NA,NA
,614,PFHpA,GroundwaterOn-base,4942022,NA,NA
,614,PFNA,GroundwaterOn-base,1082022,NA,NA
,615,PFOS,GroundwaterOn-base,"95,0002021",NA,NA
,615,PFUnA,GroundwaterOn-base,"3,8002021",NA,NA
,615,PFHxA,GroundwaterOn-base,"56,0002021",NA,NA
,615,PFOA,GroundwaterOn-base,"13,0002021",NA,NA
,615,PFDA,GroundwaterOn-base,2202021,NA,NA
,615,PFHxS,GroundwaterOn-base,"190,0002021",NA,NA
,615,PFBS,GroundwaterOn-base,"39,0002021",NA,NA
,615,PFHpA,GroundwaterOn-base,"7,4002021",NA,NA
,615,PFNA,GroundwaterOn-base,"12,0002021",NA,NA
,615,PFDoA,GroundwaterOn-base,502021,NA,NA
,615,PFTrDA,GroundwaterOn-base,2902021,NA,NA
,616,PFOS,GroundwaterOn-base,7262022,NA,NA
,616,PFUnA,GroundwaterOn-base,152022,NA,NA
,616,PFHxA,GroundwaterOn-base,4012022,NA,NA
,616,PFOA,GroundwaterOn-base,1452022,NA,NA
,616,PFDA,GroundwaterOn-base,2.52022,NA,NA
,616,PFHxS,GroundwaterOn-base,4232022,NA,NA
,616,PFBS,GroundwaterOn-base,372022,NA,NA
,616,PFHpA,GroundwaterOn-base,2372022,NA,NA
,616,PFNA,GroundwaterOn-base,702022,NA,NA
,617,PFOS,GroundwaterOn-base,"130,0002022",NA,NA
,617,PFHxA,GroundwaterOn-base,"19,3002022",NA,NA
,617,PFOA,GroundwaterOn-base,"15,5002022",NA,NA
,617,PFDA,GroundwaterOn-base,412022,NA,NA
,617,PFHxS,GroundwaterOn-base,"62,4002022",NA,NA
,617,PFBS,GroundwaterOn-base,"5,7602022",NA,NA
,617,PFHpA,GroundwaterOn-base,"10,1002022",NA,NA
,617,PFNA,GroundwaterOn-base,8772022,NA,NA
