pws_id,Chemical,Years tested,Maximum Level (ppt)
ME0092388,Total PFAS,2017,5.1
ME0093810,PFBS,2017,5
ME0093810,PFHxS,2017,8.7
ME0093810,Total PFAS,2017,14
ME0093813,PFBS,2019,12
ME0093813,PFOA,2019,3.1
ME0093813,Total PFAS,2019,15
ME0095585,PFOA,2019,3.6
ME0095585,Total PFAS,2019,3.6
ME0095659,PFHxA,2019,2.2
ME0095659,PFOA,2019,2.7
ME0095659,Total PFAS,2019,4.9
MI0000100,Total PFAS,2018,20
MI0000125,Total PFAS,2018,7
MI0000130,6:2 FTSA,2023,12
MI0000260,Total PFAS,2018,3
MI0000350,PFOS+PFOA,2018,4
MI0000350,Total PFAS,2018,10
MI0000510,Total PFAS,2018,2
MI0000730,PFBA,2023,5.4
MI0000750,PFOS+PFOA,2018,4
MI0000750,Total PFAS,2018,8
MI0000850,PFOS+PFOA,2018,2
MI0000850,Total PFAS,2018,2
MI0000860,Total PFAS,2018,2
MI0000980,PFBA,2023,13
MI0001330,PFOS+PFOA,2018,4
MI0001330,Total PFAS,2018,6
MI0001416,PFOS+PFOA,2018,3
MI0001416,Total PFAS,2018,5
MI0001420,PFOS+PFOA,2018,4
MI0001420,Total PFAS,2018,17
MI0001465,Total PFAS,2018,2
MI0001510,Total PFAS,2018,2
MI0001545,PFOS+PFOA,2018,9
MI0001545,Total PFAS,2018,12
MI0001580,Total PFAS,2018,3
MI0001770,Total PFAS,2018,8
MI0002025,PFOS+PFOA,2018,3
MI0002025,Total PFAS,2018,8
MI0002070,Total PFAS,2018,3
MI0002170,PFOS+PFOA,2018,2
MI0002170,Total PFAS,2018,2
MI0002190,PFOS+PFOA,2018,2
MI0002190,Total PFAS,2018,20
MI0002490,PFOS+PFOA,2018,2
MI0002490,Total PFAS,2018,2
MI0002590,Total PFAS,2018,2
MI0002600,Total PFAS,2018,2
MI0002640,PFOS+PFOA,2018,4
MI0002640,Total PFAS,2018,4
MI0002790,PFOS+PFOA,2018,2
MI0002790,Total PFAS,2018,3
MI0002839,Total PFAS,2018,7
MI0002840,Total PFAS,2018,3
MI0002847,Total PFAS,2018,3
MI0002850,Total PFAS,2018,5
MI0002925,Total PFAS,2018,2
MI0003018,PFOS+PFOA,2018,6
MI0003018,Total PFAS,2018,9
MI0003117,Total PFAS,2018,36
MI0003130,PFOS+PFOA,2018,7
MI0003130,Total PFAS,2018,29
MI0003170,Total PFAS,2018,2
MI0003230,Total PFAS,2018,3
MI0003342,Total PFAS,2018,10
MI0003400,Total PFAS,2018,2
MI0003510,Total PFAS,2018,10
MI0003525,Total PFAS,2018,3
MI0003550,PFOS+PFOA,2018,2
MI0003550,Total PFAS,2018,7
MI0003630,PFOS+PFOA,2018,6
MI0003630,Total PFAS,2018,50
MI0003640,Total PFAS,2018,3
MI0003695,PFOS+PFOA,2018,2
MI0003695,Total PFAS,2018,2
MI0003741,PFOS+PFOA,2018,2
MI0003741,Total PFAS,2018,2
MI0003943,Total PFAS,2018,2
MI0004040,Total PFAS,2018,2
MI0004250,Total PFAS,2018,3
MI0004360,PFBS,2023,4.8
MI0004360,Total PFAS,2018,3
MI0004370,PFBA,2023,8.9
MI0004455,Total PFAS,2018,3
MI0004530,Total PFAS,2018,7
MI0004570,PFOS+PFOA,2018,2
MI0004570,Total PFAS,2018,2
MI0004580,PFOS+PFOA,2018,4
MI0004580,Total PFAS,2018,4
MI0004596,PFOS+PFOA,2018,2
MI0004596,Total PFAS,2018,4
MI0004680,PFOS+PFOA,2018,2
MI0004680,Total PFAS,2018,2
MI0004710,Total PFAS,2018,6
MI0004810,PFOS+PFOA,2018,4
MI0004810,Total PFAS,2018,20
MI0004820,PFOS+PFOA,2018,2
MI0004820,Total PFAS,2018,2
MI0004874,Total PFAS,2018,18
MI0004880,PFBA,2023,6.3
MI0005060,Total PFAS,2018,11
MI0005136,Total PFAS,2018,7
MI0005160,Total PFAS,2018,2
MI0005200,PFOS+PFOA,2018,390
MI0005200,Total PFAS,2018,466
MI0005345,Total PFAS,2018,8
MI0005380,PFOS+PFOA,2018,23
MI0005380,Total PFAS,2018,54
MI0005440,PFBA,2023,5.1
MI0005450,PFBA,2023,8.2
MI0005520,Total PFAS,2018,13
MI0005530,PFOS+PFOA,2018,4
MI0005530,Total PFAS,2018,4
MI0005566,Total PFAS,2019,3
MI0005819,PFOS+PFOA,2018,4
MI0005819,Total PFAS,2018,7
MI0005850,PFBA,2023,7.3
MI0005977,PFHxA,2023,3.6
MI0005977,PFPeA,2023,4.9
MI0005977,PFHpA,2023,4.2
MI0006040,PFOS+PFOA,2018,2
MI0006040,Total PFAS,2018,9
MI0006073,Total PFAS,2018,11
MI0006250,Total PFAS,2018,3
MI0006310,PFOS+PFOA,2018,2
MI0006310,Total PFAS,2018,2
MI0006725,PFBS,2023,3.3
MI0006725,PFOS+PFOA,2018,6
MI0006725,Total PFAS,2018,18
MI0006880,Total PFAS,2018,19
MI0006910,PFHxS,2023,6.5
MI0006910,Total PFAS,2018,4
MI0007220,PFOS+PFOA,2018,3
MI0007220,Total PFAS,2018,3
MI0040003,PFOS+PFOA,2018,29
MI0040003,Total PFAS,2018,39
MI0040023,Total PFAS,2018,3
MI0040028,Total PFAS,2018,2
MI0040046,Total PFAS,2018,8
MI0040069,Total PFAS,2018,6
MI0040070,PFOS+PFOA,2018,20
MI0040070,Total PFAS,2018,33
MI0040093,PFOS+PFOA,2018,2
MI0040093,Total PFAS,2018,2
MI0040122,PFOS+PFOA,2018,3
MI0040122,Total PFAS,2018,3
MI0040138,PFOS+PFOA,2018,2
MI0040138,Total PFAS,2018,2
MI0040176,Total PFAS,2018,2
MI0040206,Total PFAS,2018,18
MI0040209,PFOS+PFOA,2017,6
MI0040209,Total PFAS,2017,15
MI0040213,Total PFAS,2018,14
MI0040255,Total PFAS,2018,3
MI0040259,PFOS+PFOA,2018,2
MI0040259,Total PFAS,2018,5
MI0040276,Total PFAS,2018,2
MI0040284,PFOS+PFOA,2018,3
MI0040284,Total PFAS,2018,5
MI0040285,Total PFAS,2018,8
MI0040291,PFOS+PFOA,2018,23
MI0040291,Total PFAS,2018,43
MI0040296,Total PFAS,2018,6
MI0040326,Total PFAS,2018,2
MI0040333,Total PFAS,2018,13
MI0040356,PFOS+PFOA,2018,5
MI0040356,Total PFAS,2018,12
MI0040361,PFOS+PFOA,2018,3
MI0040361,Total PFAS,2018,9
MI0040363,PFOS+PFOA,2018,4
MI0040363,Total PFAS,2018,9
MI0040377,Total PFAS,2018,3
MI0040405,PFOS+PFOA,2018-2019,29
MI0040405,Total PFAS,2018-2019,69
MI0040417,Total PFAS,2018,13
MI0040426,PFOS+PFOA,2018,15
MI0040426,Total PFAS,2018,40
MI0040441,Total PFAS,2018,2
MI0040491,PFOS+PFOA,2018,7
MI0040491,Total PFAS,2018,18
MI0040516,PFOS+PFOA,2018,4
MI0040516,Total PFAS,2018,6
MI0040519,Total PFAS,2018,2
MI0040575,Total PFAS,2018,2
MI0040576,PFOS+PFOA,2018,6
MI0040576,Total PFAS,2018,64
MI0040600,PFOS+PFOA,2018,26
MI0040600,Total PFAS,2018,49
MI0040653,PFOS+PFOA,2018,4
MI0040653,Total PFAS,2018,9
MI0063635,PFOS+PFOA,2018,5
MI0063635,Total PFAS,2018,7
MI0820211,Total PFAS,2018,3
MI1720007,PFOS+PFOA,2018,3
MI1720007,Total PFAS,2018,9
MI2000206,PFOS+PFOA,2018-2019,6
MI2000206,Total PFAS,2018-2019,29
MI2001359,PFOS+PFOA,2018,62
MI2001359,Total PFAS,2018,88
MI2001945,PFOS+PFOA,2018,8
MI2001945,Total PFAS,2018,71
MI2001959,PFOS+PFOA,2018,31
MI2001959,Total PFAS,2018,91
MI2001964,PFOS+PFOA,2018,8
MI2001964,Total PFAS,2018,16
MI2002741,Total PFAS,2018,23
MI2002769,PFOS+PFOA,2018,3
MI2002769,Total PFAS,2018,8
MI2004739,PFOS+PFOA,2018-2019,30
MI2004739,Total PFAS,2018-2019,44
MI2004745,Total PFAS,2018,5
MI2006864,Total PFAS,2018,3
MI2007653,PFOS+PFOA,2018-2019,39
MI2007653,Total PFAS,2018-2019,105
MI2007854,Total PFAS,2018,14
MI2007914,Total PFAS,2018,7
MI2008270,PFOS+PFOA,2018,4
MI2008270,Total PFAS,2018,32
MI2009755,Total PFAS,2018,5
MI2014563,Total PFAS,2018,2
MI2016961,PFOS+PFOA,2018,3
MI2016961,Total PFAS,2018,5
MI2017215,PFOS+PFOA,2018,7
MI2017215,Total PFAS,2018,41
MI2017981,Total PFAS,2018,15
MI2018813,Total PFAS,2018,20
MI2019354,Total PFAS,2018,2
MI2021235,PFOS+PFOA,2018-2019,6
MI2021235,Total PFAS,2018-2019,50
MI2024303,Total PFAS,2018,6
MI2025370,PFOS+PFOA,2018,119
MI2025370,Total PFAS,2018,171
MI2025472,Total PFAS,2018,17
MI2026264,PFOS+PFOA,2018,2
MI2026264,Total PFAS,2018,4
MI2027618,Total PFAS,2018,10
MI2030041,PFOS+PFOA,2018,6
MI2030041,Total PFAS,2018,6
MI2030370,PFOS+PFOA,2018,2
MI2030370,Total PFAS,2018,2
MI2030883,PFOS+PFOA,2018,5
MI2030883,Total PFAS,2018,16
MI2032659,Total PFAS,2018,5
MI2034258,Total PFAS,2018,4
MI2035747,Total PFAS,2018,4
MI2038413,Total PFAS,2018-2019,18
MI2039172,PFOS+PFOA,2018,3
MI2039172,Total PFAS,2018,3
MI2042661,Total PFAS,2018,4
MI2043813,Total PFAS,2018,5
MI2044161,PFOS+PFOA,2018-2019,19
MI2044161,Total PFAS,2018-2019,40
MI2049370,PFOS+PFOA,2018-2019,18
MI2049370,Total PFAS,2018-2019,24
MI2052663,PFOS+PFOA,2018,20
MI2052663,Total PFAS,2018,78
MI2054047,Total PFAS,2018,2
MI2055080,PFOS+PFOA,2018,2
MI2055080,Total PFAS,2018,2
MI2055670,PFOS+PFOA,2018-2019,5
MI2055670,Total PFAS,2018-2019,13
MI2061038,Total PFAS,2018,3
MI2061947,Total PFAS,2018,6
MI2067070,Total PFAS,2018,3
MI2079063,PFOS+PFOA,2018,8
MI2079063,Total PFAS,2018,18
MI2082338,Total PFAS,2018,6
MI2087341,Total PFAS,2018,15
MI2087847,Total PFAS,2018,5
MI2090463,Total PFAS,2018,6
MI2123363,Total PFAS,2018,3
MI2156563,Total PFAS,2018,3
MI2213763,Total PFAS,2018,5
MI3420086,Total PFAS,2018,182
MI3420231,Total PFAS,2018,2
MI3920178,PFOS+PFOA,2018,9
MI3920178,Total PFAS,2018,15
MI6120214,PFOS+PFOA,2018,8
MI6120214,Total PFAS,2018,14
MI6420019,PFOS+PFOA,2019,8
MI6420019,Total PFAS,2019,21
MN1020001,PFHpA,2014,16
MN1020001,Total PFAS,2014,16
MN1020023,PFBA,2023,40
MN1020023,Total PFAS,2023,40
MN1020031,PFHxS,2017,78
MN1020031,Total PFAS,2017,78
MN1190014,PFBA,2023,49
MN1190014,Total PFAS,2023,49
MN1190019,PFBA,2023,70
MN1190019,Total PFAS,2023,70
MN1190020,PFBA,2011-2017,270
MN1190020,Total PFAS,2011-2017,270
MN1270010,PFBA,2023,11
MN1270010,Total PFAS,2023,11
MN1270011,PFBA,2023,17
MN1270011,Total PFAS,2023,17
MN1270014,PFBA,2023,6.4
MN1270014,Total PFAS,2023,6.4
MN1270024,PFBA,2023,6.8
MN1270024,Total PFAS,2023,6.8
MN1270031,PFBA,2023,12
MN1270031,Total PFAS,2023,12
MN1270044,PFBA,2023,14
MN1270044,Total PFAS,2023,14
MN1270046,PFBA,2023,20
MN1270046,PFHxS,2023,3.8
MN1270046,Total PFAS,2023,24
MN1270050,PFBA,2023,9.1
MN1270050,Total PFAS,2023,9.1
MN1270054,PFBA,2023,9.9
MN1270054,Total PFAS,2023,9.9
MN1330001,PFBA,2023,6.4
MN1330001,Total PFAS,2023,6.4
MN1550010,PFHxS,2023,3.9
MN1550010,Total PFAS,2023,3.9
MN1570003,PFBA,2023,12
MN1570003,Total PFAS,2023,12
MN1590005,PFBS,2023,3.6
MN1590005,Total PFAS,2023,3.6
MN1620005,PFBA,2023,14
MN1620005,Total PFAS,2023,14
MN1620013,PFBA,2023,13
MN1620013,Total PFAS,2023,13
MN1710006,PFBA,2023,5.4
MN1710006,Total PFAS,2023,5.4
MN1820010,PFBA,2011-2016,120
MN1820010,Total PFAS,2011-2016,120
MN1820014,PFBA,2007-2016,700
MN1820014,Total PFAS,2007-2016,700
MN1820020,PFBS,2023,4
MN1820020,PFBA,2023,120
MN1820020,PFHxS,2023,6
MN1820020,PFHxA,2023,3.7
MN1820020,PFPeA,2023,4.3
MN1820020,Total PFAS,2023,127
MN1820034,PFBA,2007-2017,600
MN1820034,Total PFAS,2007-2017,600
MN5820077,PFBA,2009-2010,700
MN5820077,Total PFAS,2009-2010,700
MN5820100,PFBA,2009-2018,"1,700"
MN5820100,PFPeA,2017-2018,93
MN5820100,Total PFAS,2009-2018,"1,793"
MN5820105,PFBA,2011,"3,500"
MN5820105,PFHxA,2011,110
MN5820105,PFPeA,2011,290
MN5820105,Total PFAS,2011,"3,900"
MN5820233,PFBA,2007-2017,"1,800"
MN5820233,Total PFAS,2007-2017,"1,800"
MN5820267,PFBA,2017,70
MN5820267,Total PFAS,2017,70
MN5820395,PFBA,2017,130
MN5820395,Total PFAS,2017,130
MN5820396,PFBA,2008-2017,620
MN5820396,Total PFAS,2008-2017,620
MN5820398,PFBA,2010,360
MN5820398,Total PFAS,2010,360
MN5820401,PFBA,2009-2017,600
MN5820401,Total PFAS,2009-2017,600
MN5820407,PFBA,2017,120
MN5820407,Total PFAS,2017,120
MN5820418,PFBA,2009-2016,990
MN5820418,PFPeA,2011,51
MN5820418,Total PFAS,2009-2016,"1,041"
MN5820427,PFBA,2008-2017,500
MN5820427,Total PFAS,2008-2017,500
MN5820431,PFBA,2008-2009,600
MN5820431,Total PFAS,2008-2009,600
MN5820457,PFBA,2008-2011,900
MN5820457,Total PFAS,2008-2011,900
MN5820486,PFBA,2008-2017,900
MN5820486,Total PFAS,2008-2017,900
MN5820523,PFBA,2011,120
MN5820523,Total PFAS,2011,120
MN5820550,PFBA,2017,84
MN5820550,Total PFAS,2017,84
MN5820570,PFBA,2008-2011,740
MN5820570,Total PFAS,2008-2011,740
MN5820590,PFBA,2017,170
MN5820590,Total PFAS,2017,170
MO3010712,PFHxS,2023,5.8
MO3010712,PFHxA,2023,3.3
MO3010712,Total PFAS,2023,9.1
MO6024298,PFPeA,2023,3.9
MO6024298,Total PFAS,2023,3.9
MT0000234,PFBS,2023,3.1
MT0000234,Total PFAS,2023,3.1
NC0105010,PFBS,2019,3.4
NC0105010,PFHxS,2019,4.4
NC0105010,Total PFAS,2019,7.8
NC0111010,PFHpA,2019,1.7
NC0111010,Total PFAS,2019,1.7
NC0111020,PFOA,2019,2.2
NC0111020,PFUnA,2019,1.3
NC0111020,Total PFAS,2019,3.5
NC0112010,PFOS,2019,1
NC0112010,PFHpA,2019,1.2
NC0112010,Total PFAS,2019,2.2
NC0112015,PFHxS,2019,9
NC0112015,PFOS,2019,1.3
NC0112015,PFOA,2019,2.7
NC0112015,Total PFAS,2019,13
NC0113020,PFOS,2019,1.9
NC0113020,PFOA,2019,1.7
NC0113020,Total PFAS,2019,3.6
NC0113025,6:2 FTSA,2019,3.9
NC0113025,Total PFAS,2019,3.9
NC0118015,PFBA,2019,17
NC0118015,Total PFAS,2019,17
NC0123020,PFOA,2019,2.3
NC0123020,Total PFAS,2019,2.3
NC0123055,PFHpA,2019,3
NC0123055,Total PFAS,2019,3
NC0136010,PFOS,2019,1.1
NC0136010,Total PFAS,2019,1.1
NC0136015,PFOA,2019,2.4
NC0136015,Total PFAS,2019,2.4
NC0136020,PFOA,2019,1.1
NC0136020,6:2FTAB,2019,2.2
NC0136020,Total PFAS,2019,3.3
NC0136030,PFHxA,2019,2.5
NC0136030,PFPeA,2019,2.9
NC0136030,PFHpA,2019,1.3
NC0136030,Total PFAS,2019,6.7
NC0149010,PFBS,2019,1.2
NC0149010,PFBA,2019,16
NC0149010,PFHxS,2019,3
NC0149010,Total PFAS,2019,20
NC0149015,PFOS,2019,1.7
NC0149015,PFOA,2019,3.6
NC0149015,PFHpA,2019,2.1
NC0149015,Total PFAS,2019,7.4
NC0150035,GenX,2019,1.2
NC0150035,Total PFAS,2019,1.2
NC0155035,PFHxA,2019,3.1
NC0155035,PFOA,2019,1.7
NC0155035,PFPeA,2019,2.2
NC0155035,PFHpA,2019,2.2
NC0155035,Total PFAS,2019,9.2
NC0156025,PFBS,2023,5.1
NC0156025,PFOS,2019,1.6
NC0156025,PFOA,2019,1.8
NC0156025,PFHpA,2019,1.2
NC0156025,Total PFAS,2019-2023,5.1
NC0158010,PFOS,2019,1.2
NC0158010,F-53B (Major),2019,1.5
NC0158010,Total PFAS,2019,2.7
NC0160010,PFBA,2023,9.7
NC0160010,PFOS,2019,2.3
NC0160010,PFOA,2019,2.5
NC0160010,PFPeA,2019-2023,3.4
NC0160010,Total PFAS,2019-2023,9.7
NC0161015,PFBS,2019,1
NC0161015,PFOS,2019,1.2
NC0161015,PFPeA,2019,2
NC0161015,Total PFAS,2019,4.2
NC0180010,PFOS,2019,2.7
NC0180010,PFOA,2019,1.9
NC0180010,Total PFAS,2019,4.6
NC0180055,PFOA,2019,2.1
NC0180055,Total PFAS,2019,2.1
NC0181035,PFBA,2023,5.1
NC0181035,Total PFAS,2023,5.1
NC0188010,6:2 FTSA,2019,13
NC0188010,Total PFAS,2019,13
NC0188115,PFHxA,2019,7.1
NC0188115,Total PFAS,2019,7.1
NC0190010,PFBS,2019-2023,10
NC0190010,PFBA,2019,9.1
NC0190010,PFOA,2019,2.5
NC0190010,PFHpA,2019,2.2
NC0190010,Total PFAS,2019-2023,24
NC0195010,PFPeA,2023,3.5
NC0195010,Total PFAS,2023,3.5
NC0195118,PFBS,2019,1.6
NC0195118,PFBA,2019,6
NC0195118,PFOA,2019,2.2
NC0195118,Total PFAS,2019,9.8
NC0197030,PFBS,2023,3.7
NC0197030,Total PFAS,2023,3.7
NC0217010,PFOS,2019,1.1
NC0217010,PFOA,2019,1.1
NC0217010,PFPeA,2019,5.6
NC0217010,PFNA,2019,4.7
NC0217010,Total PFAS,2019,13
NC0229010,PFBA,2019,2.5
NC0229010,PFOS,2019,2.1
NC0229010,Total PFAS,2019,4.6
NC0229020,PFBS,2019,2.6
NC0229020,PFBA,2019,8.4
NC0229020,PFHxS,2019,3.4
NC0229020,PFOA,2019,2.6
NC0229020,Total PFAS,2019,17
NC0229025,PFBA,2019,2.7
NC0229025,PFHxS,2019,2.1
NC0229025,PFHxA,2019,3.9
NC0229025,PFOS,2019,3
NC0229025,PFOA,2019,2.2
NC0229025,PFNA,2019,1.1
NC0229025,PFDA,2019,3
NC0229025,Total PFAS,2019,18
NC0230010,PFBA,2019,1.8
NC0230010,PFOS,2019,1.2
NC0230010,PFDA,2019,1.7
NC0230010,PFDoA,2019,2.1
NC0230010,6:2 FTSA,2023,12
NC0230010,Total PFAS,2019-2023,12
NC0230015,PFBA,2019,2.6
NC0230015,PFOS,2019,1.9
NC0230015,PFOA,2019,1.1
NC0230015,PFNA,2019,1.4
NC0230015,PFDA,2019,3.5
NC0230015,PFDoA,2019,4.1
NC0230015,Total PFAS,2019,15
NC0234010,PFBA,2019,4.8
NC0234010,PFHxS,2019,3.7
NC0234010,PFHxA,2019,13
NC0234010,PFOS,2019,3.6
NC0234010,PFOA,2019,2.3
NC0234010,PFPeA,2019,17
NC0234010,PFHpA,2019,6
NC0234010,PFNA,2019,2.6
NC0234010,PFDA,2019,11
NC0234010,PFDoA,2019,6.7
NC0234010,PFUnA,2019,2.5
NC0234010,PFPeS,2019,1
NC0234010,Total PFAS,2019,72
NC0273010,PFOS,2019,2.6
NC0273010,PFOA,2019,1.4
NC0273010,Total PFAS,2019,4
NC0273409,PFBS,2019,2.6
NC0273409,PFBA,2019,3
NC0273409,PFOS,2019,2.8
NC0273409,PFOA,2019,1.7
NC0273409,PFPeA,2019,2.2
NC0273409,PFHpA,2019,1.7
NC0273409,F-53B (Minor),2019,3.8
NC0273409,Total PFAS,2019,18
NC0279010,PFOA,2019,1.1
NC0279010,PFNA,2019,2
NC0279010,Total PFAS,2019,3.1
NC0279020,PFBA,2019,1.2
NC0279020,PFHxS,2019,2.3
NC0279020,PFOS,2019,3.4
NC0279020,PFOA,2019,3
NC0279020,PFPeA,2019,4.4
NC0279020,Total PFAS,2019,14
NC0279025,PFPeA,2019,7.3
NC0279025,Total PFAS,2019,7.3
NC0285010,PFBS,2019,1.8
NC0285010,Total PFAS,2019,1.8
NC0285020,PFNA,2019,1.2
NC0285020,PFDA,2019,10
NC0285020,Total PFAS,2019,11
NC0286010,PFHxA,2019,3.1
NC0286010,PFPeA,2019,5.8
NC0286010,PFDA,2019,3.8
NC0286010,Total PFAS,2019,13
NC0286025,PFBA,2019,1.3
NC0286025,PFOS,2019,1.3
NC0286025,PFDA,2019,3.8
NC0286025,Total PFAS,2019,6.4
NC0299015,PFHpA,2019,1.1
NC0299015,Total PFAS,2019,1.1
NC0304010,PFBS,2019,3.2
NC0304010,PFBA,2019,7.9
NC0304010,PFOS,2019,4
NC0304010,PFOA,2019,3.7
NC0304010,Total PFAS,2019,19
NC0309010,PFHxS,2023,4
NC0309010,Total PFAS,2023,4
NC0309055,PFBS,2019,3.1
NC0309055,GenX,2019,15
NC0309055,PMPA,2019,107
NC0309055,PEPA,2019,17
NC0309055,Nafion by-product 2,2019,3.8
NC0309055,Total PFAS,2019,145
NC0309060,HFPO-DA,2023,14
NC0309060,PFO2HxA,2019,11
NC0309060,GenX,2019,12
NC0309060,PMPA,2019,69
NC0309060,PEPA,2019,12
NC0309060,Nafion by-product 2,2019,4.3
NC0309060,Total PFAS,2019-2023,107
NC0319126,PFBS,2019,5.3
NC0319126,PFBA,2019,14
NC0319126,PFHxA,2019,18
NC0319126,PFOS,2019,1.4
NC0319126,PFOA,2019,3.8
NC0319126,PFPeA,2019,13
NC0319126,PFHpA,2019,9
NC0319126,PFNA,2019,1.6
NC0319126,Total PFAS,2019,65
NC0326040,PFBA,2019,4.2
NC0326040,PFHxA,2019,11
NC0326040,PFOA,2019,1.5
NC0326040,PFPeA,2019,13
NC0326040,PMPA,2019,3.3
NC0326040,NVHOS,2019,1.3
NC0326040,Total PFAS,2019,34
NC0351040,PFBA,2019,11
NC0351040,PFHxA,2019,9.1
NC0351040,PFOS,2019,1.7
NC0351040,PFOA,2019,1.9
NC0351040,PFPeA,2019,8.6
NC0351040,Total PFAS,2019,32
NC0351045,PFBA,2019,4.9
NC0351045,PFHxA,2019,5.9
NC0351045,PFPeA,2019,3.8
NC0351045,10:2 FTSA,2019,2.3
NC0351045,Total PFAS,2019,17
NC0363010,PFOA,2019,3.9
NC0363010,Total PFAS,2019,3.9
NC0363025,PFBS,2019,1.1
NC0363025,PFHxS,2019,6.9
NC0363025,PFHxA,2019,2.6
NC0363025,PFOS,2019,3.6
NC0363025,PFOA,2019,3.7
NC0363025,PFHpA,2019,2.7
NC0363025,Total PFAS,2019,21
NC0363035,PFHxS,2019,3.7
NC0363035,Total PFAS,2019,3.7
NC0368015,PFOA,2019,1.1
NC0368015,Total PFAS,2019,1.1
NC0377010,PFHxS,2019,5.4
NC0377010,PFOA,2019,3.8
NC0377010,Total PFAS,2019,9.2
NC0377109,PFBS,2019-2023,3.1
NC0377109,PFBA,2019,7.6
NC0377109,PFOS,2019,3.3
NC0377109,PFOA,2019,3.7
NC0377109,PFPeA,2023,3.3
NC0377109,6:2 FTSA,2023,6.6
NC0377109,Total PFAS,2019-2023,17
NC0382015,PFBA,2019,1.1
NC0382015,Total PFAS,2019,1.1
NC0382035,PFBA,2019,5.5
NC0382035,PFHxA,2019,5.9
NC0382035,PFPeA,2019,7.9
NC0382035,PFNA,2019,2.1
NC0382035,ADONA,2019,1.3
NC0382035,GenX,2019,1.3
NC0382035,Total PFAS,2019,24
NC0392020,PFBA,2019,10
NC0392020,PFHxA,2019,7.7
NC0392020,PFPeA,2019,10
NC0392020,PFHpA,2015-2019,10
NC0392020,Total PFAS,2015-2019,31
NC0392045,PFBS,2023,4
NC0392045,PFBA,2023,8.9
NC0392045,PFHxA,2023,6.8
NC0392045,PFPeA,2023,7.8
NC0392045,Total PFAS,2023,28
NC0392050,PFHpA,2013,20
NC0392050,Total PFAS,2013,20
NC0392373,PFHxS,2014-2015,110
NC0392373,Total PFAS,2014-2015,110
NC0407010,PFHpA,2019,2.5
NC0407010,Total PFAS,2019,2.5
NC0407015,PFHpA,2019,2
NC0407015,Total PFAS,2019,2
NC0407025,PFBS,2019,1.4
NC0407025,PFBA,2019,7.7
NC0407025,Total PFAS,2019,9.1
NC0407040,PFHpA,2019,1.4
NC0407040,Total PFAS,2019,1.4
NC0410070,PFHpA,2014-2015,41
NC0410070,Total PFAS,2014-2015,41
NC0421010,6:2 FTSA,2019,1.1
NC0421010,Total PFAS,2019,1.1
NC0421015,PFOS,2019,1
NC0421015,PFPeA,2019,2.1
NC0421015,Total PFAS,2019,3.1
NC0424045,PFHpA,2019,2.3
NC0424045,PFDA,2019,5.4
NC0424045,GenX,2019,1.3
NC0424045,Total PFAS,2019,9
NC0424050,PFHxA,2019,2.2
NC0424050,PFUnA,2019,1
NC0424050,Total PFAS,2019,3.2
NC0424820,PFO2HxA,2019,27
NC0424820,GenX,2019,15
NC0424820,PMPA,2019,19
NC0424820,PEPA,2019,5.8
NC0424820,NVHOS,2019,3.7
NC0424820,Nafion by-product 2,2019,2
NC0424820,Total PFAS,2019,72
NC0425040,PFHpA,2019,1.4
NC0425040,Total PFAS,2019,1.4
NC0431010,PFHpA,2019,3
NC0431010,PFDA,2019,7
NC0431010,PFUnA,2019,1
NC0431010,Total PFAS,2019,11
NC0431025,PFHpA,2019,2.1
NC0431025,Total PFAS,2019,2.1
NC0431035,PFBS,2019,3.5
NC0431035,PFPeA,2019,3.1
NC0431035,Total PFAS,2019,6.6
NC0431060,PFUnA,2019,1.4
NC0431060,Total PFAS,2019,1.4
NC0431085,PFHpA,2019,3
NC0431085,Total PFAS,2019,3
NC0440106,PFDoA,2019,2.3
NC0440106,Total PFAS,2019,2.3
NC0442010,PFBS,2019,1.7
NC0442010,PFBA,2019,7.9
NC0442010,PFOA,2019,3.1
NC0442010,Total PFAS,2019,13
NC0446010,PFBA,2019,2
NC0446010,PFPeA,2019,2.5
NC0446010,PFHpA,2019,1.5
NC0446010,6:2 FTSA,2019,1.1
NC0446010,Total PFAS,2019,7.1
NC0446040,PFPeA,2019,2.2
NC0446040,Total PFAS,2019,2.2
NC0448010,PFBA,2019,2.7
NC0448010,PFHpA,2019,1.9
NC0448010,Total PFAS,2019,4.6
NC0454015,PFOS,2019,1.7
NC0454015,Total PFAS,2019,1.7
NC0454020,PFHpA,2019,1.4
NC0454020,Total PFAS,2019,1.4
NC0465020,PFBS,2019,3.1
NC0465020,PFBA,2019,9.2
NC0465020,PFHxS,2019,3.7
NC0465020,PFOA,2019,4.0
NC0465020,PFPeA,2019-2023,4.0
NC0465020,PFDoA,2019,1.2
NC0465020,PFO3OA,2019,70
NC0465020,PFO2HxA,2019,275
NC0465020,PFMOAA,2019,"2,004"
NC0465020,GenX,2019,48
NC0465020,PEPA,2019,13
NC0465020,NVHOS,2019,24
NC0465020,Nafion by-product 2,2019,1.0
NC0465020,Total PFAS,2019-2023,"2,460"
NC0465198,PFBS,2019,0.9
NC0465198,PFBA,2019,0.8
NC0465198,PFHxS,2019,3.6
NC0465198,PFHxA,2019,1.5
NC0465198,PFOS,2019,2
NC0465198,PFOA,2019,0.7
NC0465198,PFPeA,2019,1.8
